"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"1044","Rohingya crisis: Centre, NHRC on opposite sides of refugee question https://t.co/RnHy3PColJ",FALSE,0,NA,2017-09-22 00:45:49,FALSE,NA,"911028726967816194",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","IAS_Gurukul",0,FALSE,FALSE,NA,NA,"New Delhi, India","en","http://pbs.twimg.com/profile_images/898138063557214209/uxDcvkn3_normal.jpg"
"1045","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:45:47,FALSE,NA,"911028721175465984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tomekakell232",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/911025920760217600/FbyQrWWe_normal.jpg"
"1046","RT @ReutersUS: Russia says will target U.S.-backed fighters in Syria if provoked https://t.co/l5EiE5BnEM https://t.co/9NSHJ7PGCc",FALSE,0,NA,2017-09-22 00:45:47,FALSE,NA,"911028720961556485",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CIMAGES",3,TRUE,FALSE,NA,NA,"City island, New York City","en","http://pbs.twimg.com/profile_images/1372139203/PLanet_RoB_normal.jpeg"
"1047","RT @Iam_BrookeSmith: 1) Text 741741 when feeling depressed / suicidal + crisis worker will text U back immediately + continue to text withâ€¦",FALSE,0,NA,2017-09-22 00:45:47,FALSE,NA,"911028720122650624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","verafarmingdale",38,TRUE,FALSE,NA,NA,"brazil","pt","http://pbs.twimg.com/profile_images/910696333320888321/I5yX-i5s_normal.jpg"
"1048","RT @Maryamhasnaa: When you fall so deeply asleep in earthly affairs that you forget your souls purpose your higher self will often orchestrâ€¦",FALSE,0,NA,2017-09-22 00:45:46,FALSE,NA,"911028717425528834",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HOODKENaughty",25,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/910261218551595008/_7o7ib6k_normal.jpg"
"1049","Stop using a crisis to promote  more hate. The U.S is sending aid and people. Why did you leave your great hometown? https://t.co/6lkaTYcyxc",FALSE,0,NA,2017-09-22 00:45:46,FALSE,NA,"911028715697696769",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mskaro_2000",0,FALSE,FALSE,NA,NA,"South Carolina, USA","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1050","RT @DEANEWENGLAND: SAC Ferguson briefs AG Sessions in Boston today on DEA's efforts combating #Fentanyl &amp; #Heroin crisis in New England httâ€¦",FALSE,0,NA,2017-09-22 00:45:45,FALSE,NA,"911028712124092416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JasonSolowski",6,TRUE,FALSE,NA,NA,"Medford, MA","en","http://pbs.twimg.com/profile_images/890992709904855041/j8lnQk9v_normal.jpg"
"1051","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:45:44,FALSE,NA,"911028706822455297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raguelnguyen291",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/888779779788464128/8A7m2U7N_normal.jpg"
"1052","RT @epopppp: When Flint switched to river water in 2014, fertility dropped by 12% and fetal deaths rose by 58%. https://t.co/uxxtBYu9wR",FALSE,0,NA,2017-09-22 00:45:43,FALSE,NA,"911028702749671424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","locke_down",1334,TRUE,FALSE,NA,NA,"famously hot, sc","en","http://pbs.twimg.com/profile_images/859537432483704832/QA5MPtEn_normal.jpg"
"1053","Minuteman Project Renewed Amid Border Crisis | NBC 10 Philadelphia https://t.co/udxmWlZkzs",FALSE,0,NA,2017-09-22 00:45:42,FALSE,NA,"911028698303807488",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","alt_altright",0,FALSE,FALSE,NA,NA,"Texas","en","http://pbs.twimg.com/profile_images/871827492201529345/UcvtdOsj_normal.jpg"
"1054","RT @DonCheadle: Et tu, Lindsey? When I sat in your office w/Senator McCain discussing the Darfur crisis, you seemed thoughtful and serious.â€¦",FALSE,0,NA,2017-09-22 00:45:41,FALSE,NA,"911028694080159744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katheral",151,TRUE,FALSE,NA,NA,"New York","en","http://pbs.twimg.com/profile_images/378800000267583037/0d3f3867ce1ca6240d27a5f13ff00cc3_normal.jpeg"
"1055","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:45:41,FALSE,NA,"911028692465405953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marieljensen394",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/776039361628532736/8G5EyMvi_normal.jpg"
"1056","@Centrist_Alt @wrdcsc Woa...you aren't reading my texts. It's not just me buddy. Its everyone in my fricken town. Hence Opioid crisis.",FALSE,1,"Centrist_Alt",2017-09-22 00:45:38,FALSE,"911028120227946496","911028683913273344","897719836444438528","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FeargusG",0,FALSE,FALSE,NA,NA,"Valley Forge, PA","en","http://pbs.twimg.com/profile_images/908382843398737920/Jbr7yjUS_normal.jpg"
"1057","RT @epopppp: When Flint switched to river water in 2014, fertility dropped by 12% and fetal deaths rose by 58%. https://t.co/uxxtBYu9wR",FALSE,0,NA,2017-09-22 00:45:38,FALSE,NA,"911028681589506048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","herbluebody",1334,TRUE,FALSE,NA,NA,"Los Angeles, CA","en","http://pbs.twimg.com/profile_images/910043142702821376/wJn_Krx0_normal.jpg"
"1058","RT @imsabbah: Okay but seriously, #HajiPublicSchool has a volunteer crisis. Need one or two smart, serious, v. hard working teachers up forâ€¦",FALSE,0,NA,2017-09-22 00:45:37,FALSE,NA,"911028678552723456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sumo_1973",34,TRUE,FALSE,NA,NA,"Singapore, SG","en","http://pbs.twimg.com/profile_images/871157207173287936/pX8bofh9_normal.jpg"
"1059","RT @themadsloth: Trudeau's Mishandling of Migrant Crisis to Cost Canada $500 Million. https://t.co/WJNUbWErry",FALSE,0,NA,2017-09-22 00:45:35,FALSE,NA,"911028668582871040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mack3636",23,TRUE,FALSE,NA,NA,"Strathcona County, Alberta","en","http://pbs.twimg.com/profile_images/799628448926793732/2SBChkq2_normal.jpg"
"1060","Hasina floats Bangladesh's proposals at UN to end Rohingya crisis forever https://t.co/An1IMO1SyR",FALSE,0,NA,2017-09-22 00:45:34,FALSE,NA,"911028665219239936",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","bdnews24com",1,FALSE,FALSE,NA,NA,"Bangladesh","en","http://pbs.twimg.com/profile_images/576011960216481792/LvEN7N3__normal.png"
"1061","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:45:34,FALSE,NA,"911028663742750720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leontinelin317",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/911026406603100160/EYNO9u6w_normal.jpg"
"1062","Aung San Suu Kyi criticized over handling of Myanmar crisis https://t.co/39zSPKLIpp",FALSE,0,NA,2017-09-22 00:45:31,FALSE,NA,"911028653546442753",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","atje_etja",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/648501197561708544/KtC6YPPv_normal.jpg"
"1063","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:45:31,FALSE,NA,"911028653429018625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kelliegaberz171",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/897441225124569088/TZGD9Ygs_normal.jpg"
"1064","Trump blames Clintons for North Korea nuke crisis https://t.co/8rPiMzNm4m",FALSE,0,NA,2017-09-22 00:45:31,FALSE,NA,"911028653135466496",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","rxndnl",0,FALSE,FALSE,NA,NA,"las islas filipinas","en","http://pbs.twimg.com/profile_images/2388218482/56x7jvf0z0kg8c2w6vr0_normal.jpeg"
"1065","""Aung San Suu Kyi criticized over handling of Myanmar crisis"" via FOX NEWS https://t.co/E6uBSuSnBX https://t.co/NkqrRAZogH",FALSE,0,NA,2017-09-22 00:45:31,FALSE,NA,"911028652724441088",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","StevoCandelaria",0,FALSE,FALSE,NA,NA,"Puerto Rico","es","http://pbs.twimg.com/profile_images/856107344400445440/LvZirh1F_normal.jpg"
"1066","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:45:30,FALSE,NA,"911028648219742208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vcntcbujyil1684",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/905367293634502656/LEmK7hPt_normal.jpg"
"1067","RT @NBCNews: NEW: State Dept. announces more than $697 million in additional humanitarian assistance in response to Syrian crisis https://tâ€¦",FALSE,0,NA,2017-09-22 00:45:28,FALSE,NA,"911028638358806528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","dprnesq",26,TRUE,FALSE,NA,NA,"San Francisco Bay Area","en","http://pbs.twimg.com/profile_images/605509457225736192/RFD0T8qg_normal.jpg"
"1068","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:45:26,FALSE,NA,"911028629802409984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","idqeulljghlya11",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/902843721179250688/pP_RCBRL_normal.jpg"
"1069","Trump blames Clintons for North Korea nuke crisis https://t.co/JaPL4XzF0Z",FALSE,0,NA,2017-09-22 00:45:23,FALSE,NA,"911028620646330368",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","cristyfave",0,FALSE,FALSE,NA,NA,"usa","en","http://pbs.twimg.com/profile_images/888388234295693314/nidbrFJz_normal.jpg"
"1070","Doctor: Change in Flint's water most likely explanation for Legionnaire' disease outbreakâ€¦ https://t.co/nANpEm3iyC",FALSE,0,NA,2017-09-22 00:45:22,FALSE,NA,"911028616179351552",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","NewsjustForYou",0,FALSE,FALSE,NA,NA,"Hammond Indiana","en","http://pbs.twimg.com/profile_images/863948926675820544/UaDH33eu_normal.jpg"
"1071","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:45:22,FALSE,NA,"911028614690308097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","usowfwbpd1421",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/905359961672306689/yWwVHwjH_normal.jpg"
"1072","RT @KimletGordon: Trump doesn't deserve to kiss the feet of Mexico  the. People are a true role model for humanity in crisis",FALSE,0,NA,2017-09-22 00:45:21,FALSE,NA,"911028610818912256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juancarlos0916",5021,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/3623453080/6c949a617f839daf4ccacae0f27e2589_normal.jpeg"
"1073","RT @mattdpearce: After Flint's water was poisoned in 2014, fertility decreased 12% among women and fetal death rates increased 58%. https:/â€¦",FALSE,0,NA,2017-09-22 00:45:20,FALSE,NA,"911028606222118912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carter_embrey",1800,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1074","RT @AriMelber: Author @NaomiAKlein says Trump's Brand is Crisis/Lies, basically https://t.co/5QqZ8G23ha",FALSE,0,NA,2017-09-22 00:45:19,FALSE,NA,"911028603256700928",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BillWsblair",101,TRUE,FALSE,NA,NA,"NoVa","en","http://pbs.twimg.com/profile_images/715684996741210113/4eOk8H07_normal.jpg"
"1075","RT @LouDobbs: SEC was hacked in 2016-We Have a Cyber Crisis and Doing Nothing! https://t.co/1eoLmwtjZ9 via @WSJ #MAGA @realDonaldTrump #Truâ€¦",FALSE,0,NA,2017-09-22 00:45:19,FALSE,NA,"911028600320782336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TwittaChicca",679,TRUE,FALSE,NA,NA,"El mundo ","en","http://pbs.twimg.com/profile_images/1866265231/mexico_normal.JPG"
"1076","BBC News - Migrant crisis: Dozens feared drowned off Libya coast https://t.co/hlNpcz2BKy. They took a gamble that went wrong. Any surprise?",FALSE,0,NA,2017-09-22 00:45:19,FALSE,NA,"911028600148807681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rupieroop",0,FALSE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1077","RT @VOTFNational: Pope admits Catholic Church waited too long to respond to clergy abuse crisis - via @ncronline https://t.co/Mu2Nvdjczu",FALSE,0,NA,2017-09-22 00:45:18,FALSE,NA,"911028599611887616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Heather_21001",1,TRUE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/910727134347513856/NXJgAHon_normal.jpg"
"1078","RT @mattdpearce: After Flint's water was poisoned in 2014, fertility decreased 12% among women and fetal death rates increased 58%. https:/â€¦",FALSE,0,NA,2017-09-22 00:45:18,FALSE,NA,"911028596092936192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thatnoxiousCALI",1800,TRUE,FALSE,NA,NA,"Henny, USA ","en","http://pbs.twimg.com/profile_images/904344853265481731/7txQr1m7_normal.jpg"
"1079","Migrant crisis: Dozens feared drowned off Libya coast https://t.co/KEUKaT9O7T https://t.co/Lkk7iHCDG2",FALSE,0,NA,2017-09-22 00:45:17,FALSE,NA,"911028593198694400",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","djokaymegamixer",0,FALSE,FALSE,NA,NA,"LAGOS, NIGERIA","en","http://pbs.twimg.com/profile_images/819633163257479170/XvQPB2fQ_normal.jpg"
"1080","RT @davidsirota: '00: Cant afford healthcare

Post-9/11: Heres trillions for war

'07: Cant afford healthcare

Post-bank crisis: Heres trilâ€¦",FALSE,0,NA,2017-09-22 00:45:13,FALSE,NA,"911028578061393920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SharleyReed",3902,TRUE,FALSE,NA,NA,"Seattle","en","http://pbs.twimg.com/profile_images/2769326581/9758ed95bd43b406261563e0c536efef_normal.jpeg"
"1081","RT @Crypticsup: â€œThe market of crypto-currency is recovering after the Chinese crisisâ€ by Happy https://t.co/5rHwMkqqkw",FALSE,0,NA,2017-09-22 00:45:13,FALSE,NA,"911028575846809600",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","deekey_aja",338,TRUE,FALSE,NA,NA,"","id","http://pbs.twimg.com/profile_images/884698518446759936/4BSUrcND_normal.jpg"
"1082","Dental Crisis in America: https://t.co/LKLSHji9Rf via youtube Stay current on the latest dental trends follow my â€¦â€¦ https://t.co/9isoj4zSKL",FALSE,0,NA,2017-09-22 00:45:12,TRUE,NA,"911028573682757632",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DentalCrownHour",0,FALSE,FALSE,NA,NA,"Naples, Florida","en","http://pbs.twimg.com/profile_images/2202322647/facebook_profile_pic1_normal.jpg"
"1083","RT @RealJamesWoods: ""The kind of crisis we now face with North Korea"" is the result of another ""diplomacy"" disaster like this one. #Iran htâ€¦",FALSE,0,NA,2017-09-22 00:45:12,FALSE,NA,"911028572634087424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gingerdxn",602,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/843497606881927169/VrdlmnW7_normal.jpg"
"1084","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:45:11,FALSE,NA,"911028568389410816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jenisegilmore21",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/889464118603730946/fTnKHYT-_normal.jpg"
"1085","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:45:10,FALSE,NA,"911028564887207937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gloryjenkins181",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/865593818489528320/k0ho5mE__normal.jpg"
"1086","Russia says will target U.S.-backed fighters in Syria if provoked https://t.co/QMhffKoTJI https://t.co/MKtBmuswFy ReutersUS",FALSE,0,NA,2017-09-22 00:45:09,FALSE,NA,"911028558180573185",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","dokmaiban1",0,FALSE,FALSE,NA,NA,"Pollen�a, Spain","en","http://pbs.twimg.com/profile_images/844927344565518337/FFZ70Zt-_normal.jpg"
"1087","RT @LouDobbs: Cyber Crisis- Govt &amp; Big business fail to protect everyday Americans as hacking incidents skyrocket. #Dobbs #MAGA #TrumpTrainâ€¦",FALSE,0,NA,2017-09-22 00:45:08,FALSE,NA,"911028557299798016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stevedempsey65",191,TRUE,FALSE,NA,NA,"South Carolina, USA","en","http://pbs.twimg.com/profile_images/687812307431329792/aNgiuSk7_normal.jpg"
"1088","RT @AJEnglish: â€œThe Myanmar crisis is very reminiscent of what happened in Bosnia in 1995 and in Rwanda in 1994.â€ 

- Nigerian President @Mâ€¦",FALSE,0,NA,2017-09-22 00:45:08,FALSE,NA,"911028554955198464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WhoElseBut_Bakr",945,TRUE,FALSE,NA,NA,"Al-Jannahtul Firdaus ISA <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>","en","http://pbs.twimg.com/profile_images/911030627054620673/GwPSA3cK_normal.jpg"
